CustomerID,idade,sexo,tempo_como_cliente,frequencia_uso,ligacoes_callcenter,dias_atraso,assinatura,duracao_contrato,total_gasto,meses_ultima_interacao,cancelou
173844,52,Female,2,3,9,13,Standard,Annual,664.0,20,1
102443,22,Male,30,27,2,6,Premium,Monthly,844.0,16,1
306985,47,Female,11,30,0,8,Basic,Quarterly,557.86,8,0
390255,38,Male,51,10,1,13,Standard,Quarterly,759.0,25,0
224479,48,Female,36,20,4,23,Standard,Quarterly,165.0,15,1
187427,35,Female,32,15,0,15,Standard,Annual,555.0,17,1
103325,19,Female,31,12,0,10,Basic,Monthly,222.0,24,1
146369,65,Male,54,3,3,9,Basic,Annual,783.0,4,1
335305,39,Male,7,19,1,0,Standard,Annual,838.06,9,0
443023,44,Male,14,12,4,16,Premium,Quarterly,845.32,7,0
297780,19,Male,26,2,1,8,Basic,Annual,637.37,22,0
174253,47,Female,39,7,10,27,Premium,Quarterly,655.0,15,1
134829,55,Male,14,20,5,29,Basic,Annual,907.0,18,1
254254,57,Male,53,17,8,3,Standard,Quarterly,897.49,14,1
10554,25,Female,41,22,3,28,Premium,Monthly,402.0,30,1
342412,37,Male,35,21,1,7,Premium,Quarterly,719.15,26,0
193653,31,Female,45,3,1,18,Basic,Annual,778.0,5,0
309605,30,Female,40,21,1,20,Basic,Annual,738.87,2,0
416955,32,Male,52,22,0,18,Basic,Quarterly,982.78,30,0
75448,28,Female,57,19,6,4,Basic,Quarterly,319.0,10,1
419734,42,Male,13,12,4,17,Standard,Quarterly,570.49,23,0
143219,54,Male,18,17,3,24,Premium,Monthly,595.0,28,1
165879,30,Male,18,22,10,13,Premium,Quarterly,737.0,7,1
86974,52,Female,8,5,5,17,Standard,Quarterly,578.0,29,1
191670,29,Female,34,1,1,2,Premium,Monthly,761.0,30,1
99716,30,Male,2,14,0,12,Premium,Monthly,399.0,24,1
34519,57,Female,32,12,0,0,Basic,Monthly,856.0,18,1
190566,54,Male,16,24,8,17,Premium,Annual,720.0,29,1
2856,35,Male,21,11,6,14,Premium,Monthly,392.0,7,1
232705,58,Male,50,21,5,30,Premium,Monthly,533.78,24,1
217141,33,Male,14,10,9,4,Basic,Annual,899.43,19,1
19355,45,Female,3,23,6,28,Basic,Monthly,175.0,30,1
398009,44,Male,49,5,3,16,Standard,Annual,559.77,7,0
350607,48,Male,32,24,4,6,Basic,Annual,943.04,28,0
421046,50,Female,6,14,5,17,Basic,Annual,632.69,10,0
294819,23,Male,49,26,0,0,Standard,Annual,908.8,1,0
55332,18,Female,18,24,6,13,Basic,Annual,972.0,30,1
204000,57,Male,51,2,7,27,Basic,Annual,957.0,21,1
174568,22,Female,25,15,9,12,Premium,Annual,427.0,9,1
53583,23,Male,48,22,3,11,Premium,Monthly,490.0,2,1
386414,20,Male,11,11,1,13,Premium,Annual,841.11,27,0
313099,44,Male,33,2,3,3,Standard,Quarterly,561.3,28,0
400628,50,Male,25,9,4,18,Premium,Quarterly,821.95,4,0
118272,30,Female,9,17,6,2,Basic,Monthly,467.0,21,1
155563,30,Male,32,30,9,24,Standard,Annual,371.0,21,1
61538,39,Male,29,6,6,20,Standard,Quarterly,142.0,27,1
50309,54,Female,6,9,0,4,Standard,Monthly,420.0,7,1
332189,25,Male,53,28,1,15,Premium,Annual,566.74,16,0
218679,32,Female,58,16,7,0,Premium,Quarterly,427.34,17,1
73784,59,Female,54,21,3,21,Premium,Quarterly,344.0,10,1
332935,33,Male,52,7,2,15,Premium,Annual,732.79,3,0
171971,47,Male,22,14,5,22,Basic,Annual,500.0,14,1
137439,57,Male,21,9,7,19,Standard,Monthly,880.0,8,1
244982,41,Female,16,11,6,20,Standard,Quarterly,337.83,17,1
430536,49,Female,15,11,0,2,Premium,Annual,707.46,5,0
94258,46,Male,36,12,10,11,Basic,Monthly,740.0,17,1
20007,45,Female,5,1,7,3,Standard,Monthly,980.0,27,1
76040,20,Male,18,15,4,1,Premium,Monthly,260.0,4,1
249781,37,Male,16,10,2,20,Basic,Annual,390.22,7,1
112878,30,Male,52,20,7,19,Standard,Annual,108.0,2,1
266885,49,Male,18,13,2,6,Basic,Quarterly,674.44,20,0
430106,44,Male,42,21,0,2,Standard,Annual,828.53,7,0
389781,42,Female,39,19,1,1,Basic,Quarterly,575.57,3,0
291998,35,Male,37,5,3,20,Basic,Annual,509.34,13,0
186106,18,Male,21,5,7,0,Premium,Monthly,942.0,2,1
303828,31,Male,56,1,1,20,Premium,Annual,961.36,24,0
104994,45,Female,22,18,9,20,Premium,Annual,756.0,1,1
230604,60,Female,3,16,3,4,Premium,Monthly,965.83,3,1
223983,65,Male,22,13,6,2,Standard,Annual,570.65,7,1
129572,44,Male,45,20,1,27,Standard,Quarterly,865.0,6,1
68965,30,Female,15,17,5,15,Basic,Monthly,225.0,6,1
366730,19,Male,21,14,0,15,Basic,Annual,856.6,26,0
136992,18,Female,55,22,6,16,Basic,Annual,780.0,5,1
246324,41,Male,16,4,6,13,Standard,Quarterly,309.5,22,1
275277,47,Male,56,21,3,19,Basic,Quarterly,753.06,12,0
142057,49,Female,11,19,1,7,Basic,Annual,234.0,17,1
193210,65,Male,15,20,5,9,Premium,Quarterly,423.0,13,1
437104,34,Male,39,12,1,8,Basic,Quarterly,866.49,7,0
436250,32,Female,46,19,3,9,Basic,Annual,939.01,2,0
134346,44,Male,15,28,9,14,Premium,Monthly,273.0,2,1
443492,30,Female,43,29,3,19,Basic,Annual,516.6,7,0
77807,54,Female,50,16,1,8,Basic,Monthly,248.0,24,1
10743,30,Male,60,13,3,4,Premium,Quarterly,189.0,15,1
152043,29,Female,2,25,0,12,Basic,Monthly,786.0,15,1
303207,29,Male,9,15,1,11,Basic,Annual,527.45,26,0
207495,57,Female,31,24,8,4,Basic,Annual,325.27,23,1
198749,38,Female,1,20,2,30,Premium,Annual,540.0,30,1
189142,29,Male,37,2,9,26,Standard,Annual,848.0,26,1
130402,58,Female,29,11,7,10,Basic,Quarterly,867.0,29,1
394462,37,Female,2,3,1,15,Premium,Annual,573.34,2,0
54199,49,Male,19,13,0,2,Premium,Annual,399.0,17,1
267714,24,Male,19,29,0,0,Premium,Quarterly,534.59,10,0
213261,19,Male,34,8,5,7,Basic,Monthly,199.78,4,1
222198,27,Female,3,10,3,11,Standard,Annual,787.74,17,1
398687,44,Male,4,20,4,17,Premium,Quarterly,852.79,28,0
185924,41,Male,31,6,8,29,Standard,Quarterly,400.0,21,1
143189,42,Male,37,3,2,7,Premium,Annual,163.0,5,1
302583,44,Female,56,24,2,13,Standard,Quarterly,858.04,15,0
396333,39,Male,19,19,3,12,Basic,Annual,594.79,3,0
75335,37,Male,11,30,1,21,Basic,Monthly,364.0,25,1
287525,29,Female,48,28,0,2,Standard,Annual,917.69,11,0
249355,65,Male,3,27,5,21,Standard,Quarterly,966.56,1,1
28008,62,Female,54,18,10,11,Premium,Annual,843.0,14,1
447416,21,Female,58,22,0,14,Premium,Quarterly,906.03,6,0
55635,57,Male,50,19,8,25,Premium,Annual,113.0,25,1
410810,26,Male,49,26,1,7,Standard,Annual,554.26,30,0
82659,59,Female,28,20,9,19,Standard,Annual,755.0,14,1
206392,48,Female,15,12,0,3,Basic,Monthly,475.32,19,1
132584,35,Male,28,9,10,25,Standard,Annual,821.0,8,1
216049,54,Male,41,24,4,30,Standard,Monthly,797.55,28,1
268449,20,Male,60,27,0,14,Standard,Quarterly,676.46,4,0
220067,40,Male,54,18,6,17,Standard,Monthly,515.45,28,1
291514,44,Male,44,23,0,18,Premium,Quarterly,936.48,19,0
159979,55,Male,14,18,6,17,Basic,Monthly,765.0,28,1
122531,59,Male,2,9,7,18,Premium,Annual,129.0,11,1
119043,39,Female,41,26,8,12,Basic,Annual,520.0,13,1
408784,48,Male,8,29,2,12,Basic,Annual,567.68,14,0
157307,55,Female,30,1,3,23,Basic,Monthly,970.0,18,1
428213,39,Male,52,9,0,19,Basic,Quarterly,861.98,26,0
18299,25,Female,8,21,8,18,Basic,Monthly,173.0,29,1
321314,20,Male,11,3,0,15,Basic,Quarterly,609.8,18,0
280212,20,Male,13,25,1,5,Standard,Annual,839.38,28,0
326790,35,Male,19,18,3,11,Basic,Quarterly,582.33,11,0
438751,48,Male,1,21,3,19,Standard,Annual,786.72,11,0
112377,49,Female,8,16,6,7,Basic,Annual,440.0,26,1
204593,53,Female,3,19,4,14,Premium,Annual,381.82,23,1
393562,32,Male,32,26,3,12,Standard,Quarterly,514.98,2,0
239864,30,Male,30,27,3,17,Basic,Annual,392.36,7,1
341756,36,Male,57,25,0,7,Basic,Quarterly,922.08,10,0
84539,56,Male,36,8,7,11,Premium,Monthly,708.0,16,1
153840,35,Female,23,28,7,1,Premium,Quarterly,285.0,8,1
5766,22,Female,10,27,3,7,Basic,Monthly,410.0,25,1
46684,34,Female,28,2,1,21,Basic,Quarterly,596.0,3,1
312481,31,Male,58,17,1,20,Premium,Annual,807.83,19,0
176702,64,Male,29,30,10,9,Premium,Quarterly,868.0,2,1
169524,33,Male,21,1,2,13,Standard,Annual,704.0,26,1
102290,37,Male,5,12,9,23,Premium,Quarterly,535.0,30,1
311776,48,Male,56,17,0,15,Premium,Annual,632.62,13,0
269057,44,Male,43,19,4,13,Premium,Annual,653.41,6,0
218864,43,Male,27,26,9,21,Basic,Quarterly,108.45,12,1
325931,39,Male,30,21,1,13,Basic,Annual,769.76,13,0
301840,21,Female,50,20,2,16,Standard,Annual,657.97,6,0
203612,53,Male,6,3,10,23,Basic,Quarterly,511.0,17,1
392319,38,Male,6,3,3,17,Basic,Quarterly,997.38,26,0
353205,45,Female,22,24,0,13,Standard,Annual,992.69,12,0
66191,34,Male,31,26,8,6,Standard,Annual,741.0,4,1
210171,54,Female,3,3,6,3,Standard,Annual,633.36,26,1
140641,56,Male,44,22,2,3,Standard,Quarterly,173.0,17,1
52244,32,Female,30,6,2,12,Premium,Monthly,124.0,24,1
312711,31,Female,13,20,1,1,Premium,Annual,945.24,13,0
40253,42,Female,56,15,8,28,Premium,Monthly,575.0,17,1
134267,30,Male,1,4,3,2,Premium,Monthly,663.0,10,1
10425,34,Female,2,12,1,17,Basic,Annual,306.0,25,1
136909,22,Female,9,3,9,5,Premium,Quarterly,413.0,18,1
385366,40,Female,6,30,1,7,Basic,Annual,753.13,4,0
376356,36,Male,45,6,0,16,Standard,Quarterly,983.51,11,0
171049,42,Male,18,27,3,12,Basic,Quarterly,135.0,4,1
11639,42,Male,25,9,7,14,Basic,Quarterly,632.0,9,1
37167,46,Male,57,8,8,24,Premium,Monthly,478.0,29,1
87772,43,Female,34,30,5,11,Premium,Quarterly,382.0,5,1
42126,39,Female,19,3,1,15,Basic,Annual,344.0,24,1
107010,63,Female,34,19,3,0,Basic,Monthly,409.0,22,1
326341,28,Male,26,28,2,0,Standard,Quarterly,880.26,27,0
174067,21,Male,19,18,2,25,Basic,Monthly,551.0,27,1
376188,39,Male,58,4,2,11,Premium,Annual,708.69,28,0
424881,44,Male,3,8,2,15,Premium,Annual,676.23,12,0
196022,53,Female,44,21,5,13,Premium,Quarterly,837.0,16,1
23408,30,Male,8,8,8,23,Standard,Quarterly,137.0,16,1
11889,48,Female,50,6,3,25,Basic,Monthly,202.0,19,1
244289,61,Male,21,26,5,1,Premium,Monthly,668.35,2,1
326750,47,Male,42,26,0,20,Basic,Annual,772.92,21,0
340816,50,Female,14,18,3,19,Basic,Annual,966.81,8,0
280023,28,Male,37,20,2,9,Standard,Quarterly,734.74,6,0
54026,58,Female,12,7,5,1,Standard,Quarterly,262.0,29,1
55099,32,Female,38,29,6,13,Premium,Quarterly,558.0,15,1
192100,47,Male,31,4,4,6,Standard,Monthly,463.0,18,1
2423,52,Male,52,29,9,25,Basic,Monthly,180.0,29,1
415166,47,Male,45,24,3,8,Premium,Quarterly,758.62,21,0
344027,49,Male,44,18,4,10,Standard,Annual,931.51,13,0
110142,22,Female,47,8,6,21,Standard,Monthly,645.0,10,1
60273,28,Female,22,2,5,21,Basic,Annual,280.0,20,1
148700,41,Male,55,15,4,27,Standard,Annual,476.0,24,1
222525,64,Female,54,16,8,29,Standard,Annual,515.35,22,1
26592,21,Male,16,19,10,25,Standard,Monthly,823.0,24,1
28466,38,Male,14,15,9,27,Basic,Monthly,498.0,2,1
69944,60,Male,43,23,8,15,Standard,Monthly,927.0,22,1
282182,47,Male,57,15,2,11,Standard,Annual,652.95,19,0
195223,19,Female,42,9,6,30,Premium,Monthly,973.0,21,1
212455,40,Male,28,23,5,13,Basic,Monthly,662.53,13,1
37400,41,Male,11,18,8,26,Basic,Monthly,480.0,7,1
408040,46,Female,51,7,1,11,Standard,Annual,517.42,3,0
285368,42,Male,21,13,0,16,Standard,Quarterly,674.31,22,0
293617,49,Male,23,25,2,13,Standard,Annual,672.74,30,0
115260,59,Female,18,29,1,2,Premium,Quarterly,251.0,25,1
74207,36,Male,25,30,0,18,Standard,Quarterly,251.0,9,1
418425,24,Female,31,1,0,16,Basic,Quarterly,778.36,10,0
281594,37,Female,23,19,3,20,Standard,Quarterly,750.98,14,0
428159,49,Female,17,28,1,17,Premium,Quarterly,552.81,12,0
66370,46,Female,12,12,10,3,Basic,Quarterly,175.0,24,1
442022,33,Male,48,16,1,2,Premium,Annual,947.78,10,0
193154,38,Female,22,1,6,27,Premium,Annual,379.0,14,1
146642,35,Male,8,25,6,28,Premium,Monthly,813.0,20,1
245260,32,Male,40,28,10,7,Basic,Annual,991.47,11,1
414375,36,Male,56,19,0,7,Standard,Quarterly,530.31,21,0
191961,20,Male,18,21,3,30,Premium,Annual,860.0,26,1
9698,30,Female,55,18,10,14,Standard,Monthly,704.0,15,1
401901,40,Male,47,16,0,8,Basic,Quarterly,954.22,27,0
131560,46,Female,19,1,4,22,Basic,Monthly,954.0,25,1
442589,43,Female,18,12,0,0,Basic,Quarterly,633.58,5,0
429800,48,Female,30,1,4,0,Premium,Quarterly,936.14,3,0
127861,53,Female,22,18,10,27,Basic,Annual,963.0,17,1
90347,47,Male,33,15,9,28,Basic,Quarterly,374.0,2,1
149930,54,Male,29,19,0,15,Premium,Annual,865.0,16,1
250680,61,Female,2,1,4,18,Standard,Quarterly,379.55,25,1
30196,44,Female,48,26,6,20,Premium,Monthly,786.0,6,1
395262,31,Male,53,4,0,9,Basic,Quarterly,721.31,29,0
279011,21,Male,59,16,2,8,Premium,Annual,786.92,23,0
207975,43,Male,4,8,6,16,Premium,Monthly,737.98,2,1
157648,41,Male,31,5,10,4,Basic,Annual,602.0,30,1
89243,41,Male,55,29,1,21,Standard,Monthly,993.0,29,1
447040,41,Male,20,17,2,15,Premium,Quarterly,977.24,20,0
349886,24,Male,27,14,2,20,Standard,Annual,892.53,23,0
28630,19,Male,5,6,6,25,Premium,Annual,867.0,13,1
28297,46,Female,42,3,9,6,Premium,Monthly,577.0,26,1
322065,49,Female,25,9,0,8,Basic,Annual,891.04,2,0
81934,47,Female,39,9,3,22,Standard,Annual,652.0,12,1
297902,22,Male,10,29,2,5,Standard,Annual,961.17,4,0
173660,30,Female,45,2,0,13,Premium,Annual,455.0,29,1
19945,22,Female,60,7,10,6,Standard,Monthly,124.0,7,1
222291,35,Male,4,9,10,5,Standard,Annual,984.82,30,1
66642,34,Male,58,7,4,13,Premium,Monthly,915.0,14,1
310376,50,Male,20,24,3,20,Standard,Quarterly,924.29,9,0
180247,41,Male,46,29,0,27,Standard,Annual,300.0,21,1
214824,23,Female,25,28,1,7,Standard,Quarterly,441.25,13,1
316756,35,Male,13,10,0,16,Standard,Quarterly,510.08,7,0
433867,22,Male,58,22,0,13,Standard,Quarterly,564.1,18,0
320453,48,Female,26,25,3,4,Standard,Annual,880.37,14,0
410014,46,Male,35,16,2,13,Standard,Annual,860.96,20,0
215778,36,Male,34,26,4,26,Premium,Annual,473.35,2,1
250983,21,Male,32,19,2,5,Basic,Quarterly,388.02,12,1
80345,34,Female,19,8,9,29,Premium,Quarterly,842.0,9,1
1404,38,Male,56,6,6,29,Standard,Monthly,244.0,30,1
371594,21,Male,44,2,2,15,Basic,Annual,812.54,1,0
261541,22,Female,20,25,2,0,Standard,Quarterly,968.92,12,0
202994,18,Female,3,17,8,27,Standard,Annual,891.0,9,1
138815,53,Female,2,21,5,4,Basic,Monthly,719.0,1,1
191502,20,Male,9,18,3,3,Premium,Quarterly,784.0,2,1
406988,20,Male,34,11,1,13,Premium,Quarterly,873.82,23,0
203493,58,Female,41,26,7,28,Standard,Monthly,703.0,1,1
417074,22,Male,11,4,1,17,Basic,Annual,645.38,1,0
213566,18,Male,36,12,0,28,Standard,Annual,678.76,16,1
114024,47,Female,1,6,9,11,Basic,Annual,982.0,17,1
121795,35,Female,29,24,4,13,Standard,Monthly,485.0,4,1
164664,44,Female,27,17,8,4,Premium,Quarterly,173.0,23,1
348312,49,Male,40,20,1,17,Premium,Quarterly,829.68,23,0
294648,49,Male,46,25,0,20,Basic,Quarterly,580.21,19,0
228857,27,Female,50,14,3,18,Basic,Monthly,900.08,24,1
286088,42,Male,43,15,3,17,Premium,Annual,717.34,20,0
239930,44,Male,8,28,10,24,Standard,Quarterly,821.32,19,1
220017,57,Female,15,21,10,20,Basic,Annual,869.05,28,1
269905,39,Male,22,17,2,1,Standard,Quarterly,813.96,3,0
9370,30,Female,12,10,2,12,Basic,Quarterly,587.0,2,0
351009,21,Male,3,3,0,12,Premium,Annual,590.6,7,0
11238,39,Female,23,5,2,2,Standard,Annual,527.0,22,1
104023,43,Male,48,11,7,9,Standard,Quarterly,920.0,18,1
320421,30,Male,50,5,1,19,Premium,Annual,644.9,25,0
430880,43,Male,13,18,3,15,Standard,Annual,739.07,2,0
394955,43,Female,11,14,2,11,Basic,Annual,591.7,12,0
245630,38,Male,38,22,10,27,Premium,Annual,959.63,28,1
449196,50,Female,36,10,4,0,Standard,Quarterly,513.39,4,0
370944,30,Male,42,15,2,4,Premium,Quarterly,675.35,15,0
68183,59,Male,26,11,0,23,Premium,Annual,367.0,18,1
245416,23,Male,29,27,9,20,Premium,Annual,217.82,18,1
53785,19,Male,31,5,5,25,Basic,Annual,678.0,18,1
355339,36,Male,34,3,0,9,Premium,Annual,955.48,18,0
2223,44,Male,25,23,1,6,Premium,Monthly,375.0,2,1
5118,63,Male,56,17,4,19,Standard,Monthly,397.0,7,1
171477,26,Female,12,10,2,20,Standard,Monthly,819.0,12,1
122227,44,Female,22,11,8,18,Basic,Quarterly,806.0,2,1
411408,38,Male,38,7,3,18,Standard,Annual,618.22,4,0
314461,21,Female,25,12,1,9,Basic,Quarterly,631.27,15,0
412468,45,Male,29,27,0,8,Standard,Quarterly,600.73,9,0
298269,45,Male,14,13,1,12,Standard,Annual,968.25,24,0
365554,20,Male,7,21,1,18,Basic,Quarterly,518.11,12,0
325406,26,Female,31,10,2,2,Premium,Quarterly,749.58,5,0
222925,42,Male,48,18,8,14,Basic,Annual,583.37,7,1
377772,30,Male,9,8,1,1,Premium,Annual,846.51,29,0
320034,31,Male,23,16,3,2,Standard,Annual,894.18,12,0
222364,27,Female,55,22,10,3,Premium,Annual,205.78,27,1
147838,44,Male,14,12,7,30,Premium,Annual,136.0,9,1
416961,32,Male,12,10,0,3,Standard,Annual,923.09,28,0
145126,56,Female,2,13,8,25,Premium,Annual,624.0,7,1
272104,33,Male,22,13,0,0,Standard,Quarterly,676.06,4,0
170405,46,Female,49,29,2,14,Standard,Monthly,528.0,19,1
94157,26,Female,35,28,5,29,Basic,Annual,324.0,2,1
241739,20,Male,38,28,3,28,Premium,Monthly,294.82,29,1
50019,64,Female,19,9,2,21,Standard,Annual,289.0,21,1
76479,33,Female,24,28,3,0,Standard,Quarterly,466.0,29,1
76365,40,Female,36,21,4,27,Standard,Monthly,284.0,8,1
58607,34,Female,47,15,10,13,Standard,Annual,910.0,19,1
183714,58,Male,24,19,10,13,Premium,Annual,201.0,25,1
48776,62,Male,22,24,6,13,Premium,Annual,433.0,29,1
79733,47,Female,2,17,8,14,Premium,Annual,457.0,4,1
4664,33,Male,44,7,0,19,Basic,Annual,931.0,23,0
295963,34,Male,41,6,2,1,Premium,Quarterly,665.13,5,0
209312,52,Female,35,29,1,23,Standard,Annual,235.41,7,1
243037,62,Male,36,19,10,29,Standard,Quarterly,994.51,27,1
216815,49,Female,28,12,9,27,Standard,Quarterly,832.31,5,1
230655,32,Female,53,29,9,1,Standard,Monthly,629.87,28,1
329004,41,Female,18,27,3,12,Premium,Annual,787.76,12,0
142250,29,Female,46,8,1,8,Standard,Annual,422.0,25,1
189682,31,Female,44,6,6,0,Basic,Monthly,904.0,26,1
152547,48,Male,33,7,6,16,Basic,Annual,648.0,2,1
270105,40,Male,59,23,3,16,Standard,Annual,546.06,29,0
381237,29,Female,41,7,0,14,Basic,Quarterly,586.48,13,0
98393,19,Female,20,26,6,9,Premium,Quarterly,217.0,15,1
49450,53,Male,23,26,2,20,Standard,Quarterly,971.0,22,1
70304,21,Female,7,8,6,2,Premium,Quarterly,598.0,16,1
128398,57,Male,5,30,2,24,Premium,Monthly,147.0,25,1
32876,29,Female,54,10,8,18,Standard,Monthly,914.0,21,1
232561,30,Male,44,27,4,20,Premium,Monthly,136.14,15,1
119870,44,Female,52,22,0,15,Premium,Annual,370.0,24,1
314223,33,Male,52,13,0,19,Premium,Quarterly,930.16,7,0
330087,37,Male,20,23,3,1,Premium,Annual,505.76,15,0
283139,36,Male,49,17,0,16,Standard,Annual,868.24,25,0
386284,42,Male,33,9,4,0,Premium,Quarterly,898.48,30,0
222233,29,Male,37,17,2,2,Standard,Monthly,768.05,30,1
161696,26,Male,52,7,9,19,Premium,Monthly,661.0,15,1
369588,38,Male,35,23,0,7,Premium,Annual,821.27,9,0
157183,59,Female,47,13,7,1,Standard,Quarterly,742.0,16,1
117682,24,Female,10,12,3,11,Standard,Quarterly,706.0,25,1
251767,30,Male,43,17,4,10,Premium,Monthly,599.78,6,1
11654,19,Male,1,13,8,17,Basic,Annual,981.0,23,1
140753,55,Male,41,28,6,0,Basic,Monthly,200.0,25,1
128753,62,Male,18,4,4,18,Premium,Quarterly,201.0,22,1
262672,36,Male,18,14,1,1,Premium,Annual,756.25,25,0
45266,28,Female,43,3,8,1,Standard,Annual,490.0,23,1
375921,36,Male,17,29,3,2,Premium,Quarterly,680.52,14,0
160923,25,Male,20,14,8,29,Premium,Quarterly,377.0,3,1
154651,60,Female,32,8,8,17,Basic,Quarterly,507.0,27,1
95565,58,Female,19,14,8,27,Standard,Monthly,491.0,28,1
79849,28,Female,14,25,9,20,Premium,Monthly,625.0,17,1
202029,41,Female,60,11,6,13,Premium,Monthly,192.0,3,1
286068,41,Female,11,3,2,5,Standard,Annual,867.03,13,0
202145,26,Male,54,8,7,1,Premium,Annual,283.0,25,1
359919,34,Female,55,28,2,20,Basic,Annual,901.34,13,0
92326,45,Male,3,16,8,12,Basic,Annual,418.0,3,1
334425,32,Female,5,18,1,5,Standard,Annual,503.44,7,0
167062,42,Female,58,15,2,4,Basic,Monthly,363.0,17,1
178771,62,Female,14,6,5,25,Basic,Monthly,840.0,8,1
41877,43,Female,39,12,10,11,Standard,Monthly,593.0,8,1
199095,37,Female,57,29,5,2,Premium,Monthly,634.0,28,1
224854,20,Female,30,25,6,27,Basic,Quarterly,223.73,10,1
373781,46,Male,14,13,0,5,Standard,Quarterly,676.33,28,0
399289,23,Male,11,13,1,10,Standard,Annual,709.17,2,0
55970,48,Male,56,8,9,7,Premium,Annual,583.0,12,1
59499,60,Male,32,7,10,11,Basic,Monthly,231.0,14,1
413615,21,Female,21,13,1,7,Basic,Annual,636.08,8,0
150244,41,Female,23,2,2,28,Standard,Quarterly,115.0,16,1
168449,46,Female,48,23,2,8,Premium,Monthly,918.0,23,1
34867,57,Male,3,29,5,19,Standard,Monthly,953.0,27,1
129084,26,Male,57,6,9,6,Standard,Annual,440.0,4,1
243268,48,Male,46,19,4,16,Standard,Monthly,621.14,3,1
435394,49,Female,19,15,3,11,Basic,Annual,631.72,15,0
442265,22,Male,7,23,1,3,Basic,Annual,958.81,2,0
399950,37,Male,53,14,0,12,Standard,Quarterly,539.25,9,0
320582,37,Female,9,12,0,14,Premium,Annual,681.18,2,0
390003,44,Female,56,8,2,11,Basic,Annual,870.77,11,0
8021,50,Female,26,24,8,22,Premium,Monthly,183.0,29,1
117562,35,Female,1,24,4,20,Standard,Annual,626.0,27,1
94791,31,Male,23,21,5,10,Standard,Quarterly,307.0,14,1
379416,42,Female,55,13,0,17,Basic,Quarterly,514.32,4,0
84285,52,Female,10,25,9,20,Basic,Annual,345.0,1,1
47075,57,Male,6,9,2,11,Standard,Monthly,119.0,19,1
900,41,Male,7,23,3,26,Standard,Monthly,299.0,16,1
160566,51,Female,55,19,5,28,Basic,Quarterly,685.0,9,1
192144,44,Female,57,1,6,10,Standard,Quarterly,987.0,19,1
377639,44,Male,33,26,1,19,Standard,Annual,992.22,29,0
201220,36,Male,51,3,0,23,Standard,Annual,999.0,23,1
124375,62,Female,19,14,1,15,Standard,Monthly,143.0,4,1
68691,39,Male,10,3,8,26,Premium,Quarterly,558.0,15,1
212842,23,Male,2,13,7,27,Basic,Monthly,101.57,28,1
235234,57,Female,14,15,2,28,Standard,Annual,822.67,25,1
327565,43,Male,9,13,3,16,Standard,Annual,907.42,29,0
343988,19,Female,27,17,1,13,Standard,Quarterly,591.18,12,0
282647,46,Male,17,18,4,4,Basic,Annual,577.35,17,0
318493,42,Male,28,13,1,15,Standard,Quarterly,565.27,17,0
366403,49,Male,49,27,4,15,Premium,Annual,924.36,5,0
69883,56,Female,5,11,4,20,Standard,Quarterly,252.0,17,1
428089,21,Male,27,12,2,20,Premium,Annual,975.02,8,0
133980,52,Female,7,18,7,19,Premium,Annual,365.0,1,1
74872,50,Male,22,25,5,14,Basic,Annual,181.0,11,1
352708,47,Female,7,25,1,1,Premium,Quarterly,602.33,10,0
410462,43,Male,8,4,3,4,Premium,Quarterly,533.63,4,0
391192,22,Male,58,23,0,14,Basic,Annual,773.12,15,0
191101,55,Male,27,29,0,14,Standard,Annual,611.0,20,1
348146,38,Male,40,20,2,0,Basic,Quarterly,820.07,4,0
23252,34,Female,32,25,3,28,Premium,Monthly,734.0,2,1
187238,24,Male,16,11,9,28,Standard,Annual,690.0,17,1
266812,42,Female,34,4,2,10,Basic,Annual,666.08,1,0
267918,47,Female,52,1,3,4,Standard,Annual,999.7,2,0
255070,46,Female,30,7,4,8,Basic,Monthly,502.6,13,1
426445,32,Male,25,3,1,6,Standard,Quarterly,867.85,12,0
353171,23,Female,27,19,0,3,Premium,Quarterly,864.74,11,0
43367,48,Male,45,24,9,27,Basic,Quarterly,303.0,22,1
143732,22,Male,20,8,5,23,Standard,Quarterly,218.0,12,1
416925,39,Male,56,6,3,5,Standard,Annual,602.47,5,0
115395,31,Male,13,8,9,20,Basic,Annual,768.0,7,1
172494,37,Male,41,3,2,26,Premium,Annual,798.0,10,1
395727,18,Female,42,8,1,11,Standard,Quarterly,925.0,2,0
390803,24,Male,43,7,2,17,Basic,Annual,779.47,5,0
334950,44,Male,20,24,1,5,Basic,Quarterly,547.38,24,0
435759,47,Male,2,3,2,13,Premium,Annual,767.06,16,0
95710,42,Male,55,19,8,21,Basic,Annual,332.0,27,1
197520,50,Female,9,6,3,4,Standard,Annual,297.0,11,1
409379,46,Male,26,20,1,10,Standard,Quarterly,901.78,5,0
372474,28,Female,7,21,1,15,Standard,Quarterly,681.35,4,0
141562,40,Female,9,30,4,14,Premium,Quarterly,237.0,7,1
242800,45,Female,17,25,0,11,Premium,Annual,266.58,27,1
413095,36,Male,45,10,3,15,Premium,Quarterly,536.69,29,0
97509,26,Male,51,14,3,26,Premium,Annual,203.0,11,1
129308,65,Male,59,4,0,12,Premium,Annual,521.0,10,1
106099,56,Female,33,18,1,29,Premium,Annual,354.0,3,1
